Type,Amount,Date,Time,AM/PM,Description,Plaza,Bridge,Lane,Direction,Transponder,Plate,
Toll,$2.15,5/21/2021,4:31:13,PM,LocalTransaction,3,LincolnBridge,-,NB,6712755,,
Toll,$2.15,5/18/2021,2:01:15,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.15,5/15/2021,4:25:20,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,5/15/2021,3:10:00,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,5/14/2021,9:50:45,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.15,5/14/2021,10:51:10,AM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,5/10/2021,1:35:47,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,5/10/2021,10:36:58,AM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,5/3/2021,4:42:25,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,5/2/2021,1:34:30,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,4/30/2021,4:38:45,PM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,4/30/2021,1:14:45,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,4/27/2021,11:17:00,AM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,4/22/2021,7:29:28,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,4/22/2021,1:24:00,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,4/18/2021,4:50:54,PM,LocalTransaction,5,LincolnBridge,-,NB,6665380,,
Toll,$2.15,4/18/2021,3:41:28,PM,LocalTransaction,6,KennedyBridge,-,SB,6665380,,
Toll,$2.15,4/16/2021,3:41:37,PM,LocalTransaction,5,KennedyBridge,-,SB,6712755,,
Toll,$2.15,4/15/2021,11:23:45,AM,LocalTransaction,5,LincolnBridge,-,NB,6712755,,
Toll,$2.15,4/15/2021,10:29:59,AM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,4/9/2021,2:32:45,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,4/6/2021,3:00:24,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,4/6/2021,10:17:09,AM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,4/2/2021,11:45:02,AM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,4/2/2021,10:47:46,AM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,3/31/2021,4:52:37,PM,LocalTransaction,6,LincolnBridge,-,NB,6712755,,
Toll,$2.15,3/29/2021,2:59:41,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,3/28/2021,3:14:45,PM,LocalTransaction,3,LincolnBridge,-,NB,6712755,,
Toll,$2.15,3/28/2021,12:29:32,PM,LocalTransaction,5,KennedyBridge,-,SB,6712755,,
Toll,$2.15,3/26/2021,7:17:58,PM,LocalTransaction,2,KennedyBridge,-,SB,6665380,,
Toll,$2.15,3/23/2021,10:46:03,AM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,3/23/2021,9:51:24,AM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,3/18/2021,2:47:58,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,3/18/2021,1:35:18,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,3/17/2021,4:32:01,PM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,3/16/2021,11:56:43,AM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,3/16/2021,10:02:30,AM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,3/15/2021,3:50:06,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,3/15/2021,2:07:08,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.15,3/13/2021,12:19:42,PM,LocalTransaction,6,KennedyBridge,-,SB,6665380,,
Toll,$2.15,3/11/2021,12:56:05,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,3/11/2021,12:03:25,PM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,3/10/2021,12:07:21,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,3/8/2021,12:38:23,PM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,3/2/2021,10:55:35,AM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,2/28/2021,2:02:42,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,2/26/2021,11:07:38,AM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,2/26/2021,10:06:59,AM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,2/25/2021,4:12:03,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,2/24/2021,4:23:35,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,2/23/2021,5:28:15,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,2/23/2021,4:56:17,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,2/22/2021,2:18:50,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,2/19/2021,9:51:17,AM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,2/11/2021,9:54:10,AM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,2/6/2021,5:30:40,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,2/5/2021,10:37:06,AM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,2/3/2021,7:23:39,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,2/3/2021,3:53:20,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.15,2/1/2021,4:59:59,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,1/25/2021,12:29:31,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,1/22/2021,4:17:51,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,1/21/2021,11:58:05,AM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,1/21/2021,10:32:15,AM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,1/19/2021,3:34:40,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,1/19/2021,10:57:18,AM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,1/17/2021,5:49:50,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.15,1/15/2021,2:56:35,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,1/15/2021,1:24:23,PM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,1/9/2021,6:20:08,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,1/6/2021,5:55:03,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,1/3/2021,4:27:43,PM,LocalTransaction,6,LincolnBridge,-,NB,6712755,,
Toll,$2.15,1/3/2021,2:42:40,PM,LocalTransaction,6,KennedyBridge,-,SB,6712755,,
Toll,$2.15,12/30/2020,10:11:32,AM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,12/28/2020,12:01:34,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,12/28/2020,11:00:00,AM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,12/22/2020,4:59:05,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.15,12/22/2020,2:18:15,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.15,12/6/2020,2:57:49,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,12/6/2020,1:51:43,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,12/4/2020,1:56:43,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,12/4/2020,1:09:39,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,12/3/2020,4:20:32,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.15,11/20/2020,4:48:00,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.15,11/20/2020,2:13:52,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.15,11/16/2020,2:47:10,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,11/16/2020,2:15:35,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.15,11/13/2020,7:23:49,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,11/13/2020,6:10:22,PM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,11/10/2020,4:01:19,PM,LocalTransaction,6,LincolnBridge,-,NB,6712755,,
Toll,$2.15,11/10/2020,1:40:01,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,11/7/2020,3:11:02,PM,LocalTransaction,3,EastEndCrossing,-,NB,6665380,,
Toll,$2.15,11/7/2020,2:40:52,PM,LocalTransaction,3,EastEndCrossing,-,SB,6665380,,
Toll,$2.15,11/5/2020,12:51:49,PM,LocalTransaction,3,LincolnBridge,-,NB,6712755,,
Toll,$2.15,11/2/2020,2:09:43,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,11/2/2020,9:26:08,AM,LocalTransaction,3,LincolnBridge,-,NB,6665380,,
Toll,$2.15,11/2/2020,8:39:06,AM,LocalTransaction,4,KennedyBridge,-,SB,6665380,,
Toll,$2.15,11/1/2020,8:02:13,PM,LocalTransaction,6,LincolnBridge,-,NB,6665380,,
Toll,$2.15,11/1/2020,7:39:18,PM,LocalTransaction,6,KennedyBridge,-,SB,6665380,,
Toll,$2.15,10/23/2020,6:31:31,AM,LocalTransaction,5,LincolnBridge,-,NB,6665380,,
Toll,$2.15,10/23/2020,6:12:07,AM,LocalTransaction,6,KennedyBridge,-,SB,6665380,,
Toll,$2.15,10/22/2020,4:22:57,PM,LocalTransaction,6,LincolnBridge,-,NB,6712755,,
Toll,$2.15,10/22/2020,3:41:15,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,10/22/2020,3:35:53,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,10/14/2020,12:22:31,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,10/13/2020,1:41:20,PM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,10/7/2020,3:55:34,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.15,10/7/2020,10:59:37,AM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,10/4/2020,5:22:45,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,10/4/2020,12:43:47,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,10/3/2020,2:22:48,PM,vTollTransaction,3,EastEndCrossing,-,NB,,825ZYS,
Toll,$2.15,10/3/2020,12:37:32,PM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,9/28/2020,4:40:51,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,9/28/2020,2:33:16,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,9/25/2020,7:51:40,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,9/25/2020,6:42:14,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,9/23/2020,6:58:33,PM,vTollTransaction,3,EastEndCrossing,-,NB,,825ZYS,
Toll,$2.15,9/23/2020,3:28:45,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.15,9/15/2020,7:22:57,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,9/11/2020,9:44:42,AM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.15,9/8/2020,5:56:48,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,9/3/2020,11:57:01,AM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,8/31/2020,10:39:23,AM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.15,8/6/2020,12:50:32,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,7/29/2020,3:30:18,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,7/29/2020,12:39:16,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.15,7/17/2020,3:15:07,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,7/17/2020,2:14:32,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.15,7/10/2020,3:50:54,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.15,7/6/2020,3:12:51,PM,LocalTransaction,4,LincolnBridge,-,NB,6712755,,
Toll,$2.10,6/26/2020,3:59:01,PM,LocalTransaction,6,LincolnBridge,-,NB,6712755,,
Toll,$2.10,6/26/2020,3:39:11,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.10,6/26/2020,1:54:14,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,6/26/2020,1:35:06,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.10,6/22/2020,6:43:07,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.10,6/22/2020,5:12:15,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.10,6/19/2020,4:04:41,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.10,6/19/2020,2:30:43,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.10,6/12/2020,2:05:04,PM,LocalTransaction,3,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,6/5/2020,1:52:40,PM,LocalTransaction,3,LincolnBridge,-,NB,6712755,,
Toll,$2.10,6/5/2020,1:35:28,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.10,6/3/2020,6:19:41,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,6/3/2020,5:05:22,PM,LocalTransaction,2,EastEndCrossing,-,SB,6712755,,
Toll,$2.10,5/30/2020,4:17:16,PM,LocalTransaction,4,LincolnBridge,-,NB,6712755,,
Toll,$2.10,5/18/2020,2:30:08,PM,LocalTransaction,6,LincolnBridge,-,NB,6712755,,
Toll,$2.10,4/13/2020,2:27:38,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,4/13/2020,10:32:13,AM,LocalTransaction,5,KennedyBridge,-,SB,6712755,,
Toll,$2.10,4/10/2020,3:10:08,PM,LocalTransaction,2,EastEndCrossing,-,NB,6712755,,
Toll,$2.10,3/18/2020,3:55:15,PM,LocalTransaction,4,LincolnBridge,-,NB,6712755,,
Toll,$2.10,3/18/2020,1:06:46,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.10,3/12/2020,2:38:59,AM,LocalTransaction,4,LincolnBridge,-,NB,6665380,,
Toll,$2.10,3/4/2020,3:49:02,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.10,2/27/2020,6:12:46,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.10,2/23/2020,2:30:50,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6665380,,
Tll,$2.10,2/23/2020,1:12:50,PM,LocalTransaction,6,KennedyBridge,-,SB,6665380,,
Toll,$2.10,2/19/2020,3:10:45,PM,vTollTransaction,3,EastEndCrossing,-,NB,,825ZYS,
Toll,$2.10,2/12/2020,5:07:11,PM,LocalTransaction,3,LincolnBridge,-,NB,6712755,,
Toll,$2.10,2/12/2020,1:08:25,PM,LocalTransaction,6,KennedyBridge,-,SB,6712755,,
Toll,$2.10,2/5/2020,5:51:36,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,2/5/2020,3:56:42,PM,LocalTransaction,6,KennedyBridge,-,SB,6712755,,
Toll,$2.10,1/28/2020,3:12:56,PM,vTollTransaction,3,EastEndCrossing,-,NB,,825ZYS,
Toll,$2.10,1/26/2020,2:52:48,PM,vTollTransaction,3,EastEndCrossing,-,NB,,825ZYS,
Toll,$2.10,1/25/2020,2:17:51,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.10,1/25/2020,8:53:56,AM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.10,1/16/2020,2:23:54,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.10,1/11/2020,3:05:44,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.10,1/11/2020,2:26:32,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,1/11/2020,12:11:06,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.10,1/9/2020,4:25:42,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.10,1/9/2020,9:57:16,AM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.10,1/8/2020,2:42:04,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,1/8/2020,1:03:05,PM,LocalTransaction,4,KennedyBridge,-,SB,6712755,,
Toll,$2.10,1/7/2020,5:33:19,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.10,1/7/2020,2:53:55,PM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.10,1/3/2020,4:56:24,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,1/2/2020,3:40:15,PM,LocalTransaction,3,LincolnBridge,-,NB,6665380,,
Toll,$2.10,1/2/2020,2:37:44,PM,LocalTransaction,3,KennedyBridge,-,SB,6665380,,
Toll,$2.10,1/2/2020,12:21:50,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,1/2/2020,11:12:02,AM,LocalTransaction,7,KennedyBridge,-,SB,6712755,,
Toll,$2.10,12/23/2019,12:14:51,PM,vTollTransaction,6,LincolnBridge,-,NB,,825ZYS,
Toll,$2.10,12/23/2019,11:55:41,AM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.10,12/21/2019,5:38:02,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.10,12/21/2019,3:40:45,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.10,12/18/2019,4:05:01,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,12/16/2019,3:07:04,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,12/7/2019,2:38:54,PM,LocalTransaction,4,LincolnBridge,-,NB,6665380,,
Toll,$2.10,12/5/2019,8:49:39,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.10,12/5/2019,6:33:24,PM,LocalTransaction,6,KennedyBridge,-,SB,6712755,,
Toll,$2.10,11/29/2019,5:10:14,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,11/26/2019,5:28:49,PM,LocalTransaction,2,LincolnBridge,-,NB-Exit0,6712755,,
Toll,$2.10,11/26/2019,12:11:46,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.10,11/22/2019,4:35:43,PM,LocalTransaction,3,LincolnBridge,-,NB,6712755,,
Toll,$2.10,11/22/2019,3:08:19,PM,LocalTransaction,4,KennedyBridge,-,SB,6712755,,
Toll,$2.10,11/14/2019,8:29:02,PM,LocalTransaction,3,LincolnBridge,-,NB,6712755,,
Toll,$2.10,11/14/2019,5:30:10,PM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
Toll,$2.10,11/6/2019,9:22:59,PM,LocalTransaction,2,LincolnBridge,-,NB,6712755,,
Toll,$2.10,11/6/2019,3:18:29,PM,LocalTransaction,3,EastEndCrossing,-,NB,6712755,,
Toll,$2.10,11/4/2019,3:23:23,PM,LocalTransaction,5,LincolnBridge,-,NB,6712755,,
Toll,$2.10,11/4/2019,10:39:54,AM,LocalTransaction,3,KennedyBridge,-,SB,6712755,,
Toll,$2.10,10/23/2019,4:36:36,PM,LocalTransaction,5,LincolnBridge,-,NB,6712755,,
Toll,$2.10,10/23/2019,12:16:23,PM,LocalTransaction,2,KennedyBridge,-,SB,6712755,,
Toll,$2.10,10/22/2019,3:42:27,PM,vTollTransaction,3,EastEndCrossing,-,NB,,825ZYS,
Toll,$2.10,10/22/2019,10:17:13,AM,LocalTransaction,3,EastEndCrossing,-,SB,6712755,,
